filename,time_len
aaaaabck_s002_t000_preprocessed.pt,8750
aaaaabck_s002_t001_preprocessed.pt,358500
aaaaabel_s001_t000_preprocessed.pt,359250
aaaaabbr_s003_t004_preprocessed.pt,42250
aaaaabbr_s003_t003_preprocessed.pt,77000
aaaaabbr_s003_t005_preprocessed.pt,79750
aaaaabbr_s003_t001_preprocessed.pt,22750
aaaaabbr_s003_t000_preprocessed.pt,31750
aaaaabbr_s003_t002_preprocessed.pt,76250
aaaaabbr_s002_t001_preprocessed.pt,44750
aaaaabbr_s002_t000_preprocessed.pt,77500
aaaaabbr_s002_t005_preprocessed.pt,35000
aaaaabbr_s002_t002_preprocessed.pt,37000
aaaaabbr_s002_t006_preprocessed.pt,77250
aaaaabbr_s002_t004_preprocessed.pt,49750
aaaaabbr_s002_t003_preprocessed.pt,34750
aaaaabbr_s001_t000_preprocessed.pt,258250
aaaaabbe_s001_t001_preprocessed.pt,332000
aaaaabbe_s002_t000_preprocessed.pt,362250
aaaaabcy_s001_t000_preprocessed.pt,300500
aaaaabeo_s002_t000_preprocessed.pt,300000
aaaaabeo_s003_t001_preprocessed.pt,506500
aaaaabeo_s004_t001_preprocessed.pt,340250
aaaaabeo_s001_t000_preprocessed.pt,345500
aaaaabdd_s001_t000_preprocessed.pt,360500
aaaaabbn_s013_t001_preprocessed.pt,8750
aaaaabbn_s013_t002_preprocessed.pt,287750
aaaaabbn_s013_t000_preprocessed.pt,4250
aaaaabbn_s017_t000_preprocessed.pt,8500
aaaaabbn_s017_t001_preprocessed.pt,955250
aaaaabbn_s001_t000_preprocessed.pt,303250
aaaaabbn_s011_t003_preprocessed.pt,143250
aaaaabbn_s011_t004_preprocessed.pt,165250
aaaaabbn_s011_t002_preprocessed.pt,71750
aaaaabbn_s011_t000_preprocessed.pt,179000
aaaaabbn_s011_t001_preprocessed.pt,121250
aaaaabbn_s015_t001_preprocessed.pt,834000
aaaaabbn_s015_t000_preprocessed.pt,14000
aaaaabbn_s015_t002_preprocessed.pt,7852000
aaaaabbn_s003_t000_preprocessed.pt,359500
aaaaabbn_s002_t000_preprocessed.pt,73000
aaaaabbn_s002_t001_preprocessed.pt,50000
aaaaabbn_s002_t002_preprocessed.pt,178000
aaaaabbn_s007_t000_preprocessed.pt,118500
aaaaabbn_s007_t002_preprocessed.pt,140500
aaaaabbn_s007_t003_preprocessed.pt,104750
aaaaabbn_s007_t004_preprocessed.pt,140500
aaaaabbn_s007_t001_preprocessed.pt,159750
aaaaabbn_s005_t000_preprocessed.pt,331250
aaaaabbn_s012_t001_preprocessed.pt,71750
aaaaabbn_s012_t000_preprocessed.pt,100500
aaaaabbn_s012_t003_preprocessed.pt,63500
aaaaabbn_s012_t002_preprocessed.pt,66250
aaaaabbn_s004_t000_preprocessed.pt,412500
aaaaabbn_s006_t004_preprocessed.pt,118500
aaaaabbn_s006_t002_preprocessed.pt,82750
aaaaabbn_s006_t005_preprocessed.pt,71750
aaaaabbn_s006_t001_preprocessed.pt,118500
aaaaabbn_s006_t000_preprocessed.pt,140500
aaaaabbn_s006_t003_preprocessed.pt,99500
aaaaabbn_s008_t005_preprocessed.pt,140500
aaaaabbn_s008_t004_preprocessed.pt,201000
aaaaabbn_s008_t002_preprocessed.pt,129500
aaaaabbn_s008_t003_preprocessed.pt,151500
aaaaabbn_s008_t001_preprocessed.pt,126750
aaaaabbn_s008_t000_preprocessed.pt,165250
aaaaabbn_s016_t001_preprocessed.pt,943250
aaaaabbn_s016_t000_preprocessed.pt,7250
aaaaabbn_s010_t000_preprocessed.pt,76250
aaaaabbn_s010_t003_preprocessed.pt,83750
aaaaabbn_s010_t001_preprocessed.pt,62250
aaaaabbn_s010_t002_preprocessed.pt,61250
aaaaabbn_s009_t003_preprocessed.pt,63750
aaaaabbn_s009_t002_preprocessed.pt,16250
aaaaabbn_s009_t000_preprocessed.pt,47250
aaaaabay_s001_t000_preprocessed.pt,330250
aaaaabbz_s001_t001_preprocessed.pt,309000
aaaaabaz_s001_t000_preprocessed.pt,301500
aaaaabbx_s001_t000_preprocessed.pt,2500
aaaaabbx_s001_t002_preprocessed.pt,278750
aaaaabbx_s001_t003_preprocessed.pt,42500
aaaaabbx_s003_t001_preprocessed.pt,296500
aaaaabbx_s002_t001_preprocessed.pt,305500
aaaaabep_s001_t002_preprocessed.pt,297000
aaaaabep_s001_t001_preprocessed.pt,22250
aaaaabej_s001_t000_preprocessed.pt,94500
aaaaabce_s001_t000_preprocessed.pt,314500
aaaaabeb_s002_t000_preprocessed.pt,301000
aaaaabeb_s001_t000_preprocessed.pt,310000
aaaaabdu_s001_t001_preprocessed.pt,307000
aaaaabca_s002_t001_preprocessed.pt,302000
aaaaabca_s003_t001_preprocessed.pt,306750
aaaaabca_s001_t001_preprocessed.pt,269250
aaaaabca_s001_t000_preprocessed.pt,31250
aaaaabca_s004_t000_preprocessed.pt,306000
aaaaabby_s001_t001_preprocessed.pt,297500
aaaaabbh_s001_t001_preprocessed.pt,290000
aaaaabbh_s001_t000_preprocessed.pt,3250
aaaaabcl_s002_t000_preprocessed.pt,333500
aaaaabcl_s001_t001_preprocessed.pt,372750
aaaaabcv_s001_t000_preprocessed.pt,257000
aaaaabcv_s001_t001_preprocessed.pt,178750
aaaaabcc_s001_t001_preprocessed.pt,298750
aaaaabba_s002_t001_preprocessed.pt,303750
aaaaabba_s001_t001_preprocessed.pt,234500
aaaaabba_s001_t000_preprocessed.pt,95750
aaaaabbt_s001_t001_preprocessed.pt,300000
aaaaabdx_s001_t001_preprocessed.pt,299750
aaaaabcz_s001_t000_preprocessed.pt,300250
aaaaabbm_s001_t001_preprocessed.pt,301750
aaaaabbm_s002_t000_preprocessed.pt,353500
aaaaabbm_s004_t001_preprocessed.pt,210250
aaaaabbm_s004_t002_preprocessed.pt,1250
aaaaabbm_s004_t000_preprocessed.pt,62750
aaaaabbm_s005_t001_preprocessed.pt,112750
aaaaabbm_s005_t002_preprocessed.pt,137750
aaaaabbm_s005_t003_preprocessed.pt,82750
aaaaabbm_s005_t004_preprocessed.pt,50000
aaaaabbm_s005_t000_preprocessed.pt,22750
aaaaabbm_s003_t001_preprocessed.pt,297500
aaaaabdf_s001_t000_preprocessed.pt,308250
aaaaabdz_s001_t001_preprocessed.pt,319250
aaaaabbw_s001_t001_preprocessed.pt,311750
aaaaabeq_s001_t002_preprocessed.pt,264500
aaaaabeq_s001_t001_preprocessed.pt,35250
aaaaabcx_s001_t002_preprocessed.pt,146750
aaaaabcx_s001_t000_preprocessed.pt,97500
aaaaabcx_s001_t001_preprocessed.pt,86750
aaaaabde_s001_t002_preprocessed.pt,177500
aaaaabde_s001_t000_preprocessed.pt,35750
aaaaabde_s001_t001_preprocessed.pt,166250
aaaaabdp_s001_t000_preprocessed.pt,335250
aaaaabci_s002_t005_preprocessed.pt,15250
aaaaabci_s002_t015_preprocessed.pt,195750
aaaaabci_s002_t010_preprocessed.pt,74000
aaaaabci_s002_t004_preprocessed.pt,7250
aaaaabci_s002_t008_preprocessed.pt,113750
aaaaabci_s002_t016_preprocessed.pt,150250
aaaaabci_s002_t007_preprocessed.pt,3250
aaaaabci_s002_t003_preprocessed.pt,65750
aaaaabci_s002_t006_preprocessed.pt,34750
aaaaabci_s002_t001_preprocessed.pt,49250
aaaaabci_s002_t000_preprocessed.pt,18250
aaaaabci_s002_t002_preprocessed.pt,88500
aaaaabci_s002_t012_preprocessed.pt,277750
aaaaabci_s002_t017_preprocessed.pt,1597250
aaaaabci_s001_t000_preprocessed.pt,304000
aaaaabdo_s003_t000_preprocessed.pt,304250
aaaaabdo_s004_t000_preprocessed.pt,375500
aaaaabdo_s001_t000_preprocessed.pt,375750
aaaaabdo_s002_t000_preprocessed.pt,310000
aaaaabdm_s001_t000_preprocessed.pt,375750
aaaaabdk_s001_t000_preprocessed.pt,616500
aaaaabcg_s001_t000_preprocessed.pt,242250
aaaaabbk_s001_t001_preprocessed.pt,263750
aaaaabbk_s001_t000_preprocessed.pt,6500
aaaaabeh_s001_t001_preprocessed.pt,319750
aaaaabdi_s001_t000_preprocessed.pt,391000
aaaaaben_s001_t000_preprocessed.pt,303250
aaaaabcj_s001_t000_preprocessed.pt,303250
aaaaabed_s002_t000_preprocessed.pt,375250
aaaaabed_s001_t001_preprocessed.pt,359750
aaaaabed_s001_t000_preprocessed.pt,30250
aaaaabed_s003_t000_preprocessed.pt,375500
aaaaabee_s001_t001_preprocessed.pt,287750
aaaaabcq_s001_t000_preprocessed.pt,31500
aaaaabcq_s001_t001_preprocessed.pt,328750
aaaaabbc_s002_t001_preprocessed.pt,89000
aaaaabbc_s002_t003_preprocessed.pt,33750
aaaaabbc_s002_t005_preprocessed.pt,12000
aaaaabbc_s002_t007_preprocessed.pt,20750
aaaaabbc_s002_t006_preprocessed.pt,15750
aaaaabbc_s002_t002_preprocessed.pt,86750
aaaaabbc_s002_t004_preprocessed.pt,15750
aaaaabbc_s002_t008_preprocessed.pt,23000
aaaaabbc_s002_t000_preprocessed.pt,72000
aaaaabbc_s003_t000_preprocessed.pt,300000
aaaaabbc_s001_t000_preprocessed.pt,451750
aaaaabbl_s004_t000_preprocessed.pt,2104000
aaaaabbl_s001_t000_preprocessed.pt,301000
aaaaabbl_s003_t001_preprocessed.pt,349250
aaaaabbl_s002_t000_preprocessed.pt,309750
aaaaabet_s004_t000_preprocessed.pt,392000
aaaaabet_s002_t000_preprocessed.pt,342500
aaaaabet_s001_t000_preprocessed.pt,4000
aaaaabet_s001_t001_preprocessed.pt,326250
aaaaabet_s003_t000_preprocessed.pt,301000
aaaaabbp_s001_t000_preprocessed.pt,300500
aaaaabco_s003_t000_preprocessed.pt,315250
aaaaabco_s002_t000_preprocessed.pt,111500
aaaaabco_s001_t000_preprocessed.pt,94750
aaaaabco_s001_t002_preprocessed.pt,44750
aaaaabco_s001_t001_preprocessed.pt,130500
aaaaabdv_s001_t001_preprocessed.pt,310000
aaaaabdv_s001_t000_preprocessed.pt,15000
aaaaabds_s002_t001_preprocessed.pt,300750
aaaaabds_s001_t000_preprocessed.pt,376250
aaaaabds_s004_t000_preprocessed.pt,301250
aaaaabds_s003_t000_preprocessed.pt,305750
aaaaabea_s001_t001_preprocessed.pt,306500
aaaaabea_s002_t001_preprocessed.pt,246500
aaaaabea_s003_t000_preprocessed.pt,305000
aaaaabdg_s001_t000_preprocessed.pt,330500
aaaaabdl_s001_t000_preprocessed.pt,325750
aaaaabbi_s001_t000_preprocessed.pt,300750
aaaaabec_s001_t001_preprocessed.pt,317500
aaaaabec_s002_t015_preprocessed.pt,1250
aaaaabec_s002_t026_preprocessed.pt,2000
aaaaabec_s002_t013_preprocessed.pt,10750
aaaaabec_s002_t014_preprocessed.pt,199000
aaaaabec_s002_t012_preprocessed.pt,13500
aaaaabec_s002_t010_preprocessed.pt,93000
aaaaabec_s002_t018_preprocessed.pt,273250
aaaaabec_s002_t022_preprocessed.pt,387500
aaaaabec_s002_t011_preprocessed.pt,9250
aaaaabec_s002_t027_preprocessed.pt,2451250
aaaaabec_s002_t000_preprocessed.pt,84000
aaaaabec_s002_t024_preprocessed.pt,179250
aaaaabec_s002_t004_preprocessed.pt,2000
aaaaabec_s002_t001_preprocessed.pt,74500
aaaaabec_s002_t020_preprocessed.pt,5000
aaaaabec_s002_t023_preprocessed.pt,133000
aaaaabec_s002_t008_preprocessed.pt,17750
aaaaabec_s002_t017_preprocessed.pt,23250
aaaaabec_s002_t016_preprocessed.pt,10000
aaaaabec_s002_t007_preprocessed.pt,23750
aaaaabec_s002_t019_preprocessed.pt,6250
aaaaabec_s002_t021_preprocessed.pt,4750
aaaaabbj_s002_t000_preprocessed.pt,315250
aaaaabbj_s001_t001_preprocessed.pt,295000
aaaaabbj_s001_t000_preprocessed.pt,4750
aaaaabbb_s001_t001_preprocessed.pt,334000
aaaaabeg_s001_t001_preprocessed.pt,310750
aaaaabcu_s001_t001_preprocessed.pt,301750
aaaaabes_s002_t000_preprocessed.pt,375750
aaaaabes_s003_t001_preprocessed.pt,299250
aaaaabes_s001_t000_preprocessed.pt,375000
aaaaabbf_s001_t000_preprocessed.pt,9000
aaaaabbf_s001_t001_preprocessed.pt,293750
aaaaabei_s001_t001_preprocessed.pt,893250
aaaaabbu_s001_t000_preprocessed.pt,7000
aaaaabbu_s001_t002_preprocessed.pt,298000
aaaaabdq_s001_t000_preprocessed.pt,346750
aaaaabbd_s001_t000_preprocessed.pt,31750
aaaaabbd_s001_t001_preprocessed.pt,298750
aaaaabbd_s002_t001_preprocessed.pt,299500
aaaaabdn_s010_t000_preprocessed.pt,1750
aaaaabdn_s010_t005_preprocessed.pt,75000
aaaaabdn_s010_t010_preprocessed.pt,60750
aaaaabdn_s010_t001_preprocessed.pt,1750
aaaaabdn_s010_t003_preprocessed.pt,136500
aaaaabdn_s010_t011_preprocessed.pt,150250
aaaaabdn_s010_t002_preprocessed.pt,71500
aaaaabdn_s010_t008_preprocessed.pt,150250
aaaaabdn_s010_t009_preprocessed.pt,14250
aaaaabdn_s010_t006_preprocessed.pt,150250
aaaaabdn_s010_t004_preprocessed.pt,150250
aaaaabdn_s010_t007_preprocessed.pt,75000
aaaaabdn_s002_t001_preprocessed.pt,332000
aaaaabdn_s008_t000_preprocessed.pt,1242500
aaaaabdn_s003_t001_preprocessed.pt,297000
aaaaabdn_s004_t000_preprocessed.pt,414250
aaaaabdn_s006_t004_preprocessed.pt,75000
aaaaabdn_s006_t006_preprocessed.pt,150250
aaaaabdn_s006_t003_preprocessed.pt,150250
aaaaabdn_s006_t008_preprocessed.pt,147500
aaaaabdn_s006_t005_preprocessed.pt,150250
aaaaabdn_s006_t007_preprocessed.pt,75000
aaaaabdn_s006_t002_preprocessed.pt,150250
aaaaabdn_s006_t000_preprocessed.pt,75000
aaaaabdn_s006_t001_preprocessed.pt,150250
aaaaabdn_s007_t002_preprocessed.pt,150250
aaaaabdn_s007_t010_preprocessed.pt,150250
aaaaabdn_s007_t009_preprocessed.pt,75000
aaaaabdn_s007_t000_preprocessed.pt,2500
aaaaabdn_s007_t007_preprocessed.pt,150250
aaaaabdn_s007_t008_preprocessed.pt,75000
aaaaabdn_s007_t004_preprocessed.pt,150250
aaaaabdn_s007_t001_preprocessed.pt,72500
aaaaabdn_s007_t005_preprocessed.pt,75000
aaaaabdn_s007_t006_preprocessed.pt,150250
aaaaabdn_s007_t003_preprocessed.pt,75000
aaaaabdn_s005_t006_preprocessed.pt,4250
aaaaabdn_s005_t002_preprocessed.pt,3250
aaaaabdn_s005_t007_preprocessed.pt,78000
aaaaabdn_s005_t005_preprocessed.pt,27750
aaaaabdn_s005_t008_preprocessed.pt,175500
aaaaabdn_s005_t001_preprocessed.pt,5250
aaaaabdn_s005_t004_preprocessed.pt,14500
aaaaabdn_s005_t000_preprocessed.pt,16500
aaaaabdn_s005_t003_preprocessed.pt,5250
aaaaabdn_s001_t000_preprocessed.pt,376500
aaaaabdn_s009_t003_preprocessed.pt,75000
aaaaabdn_s009_t011_preprocessed.pt,1500
aaaaabdn_s009_t007_preprocessed.pt,2000
aaaaabdn_s009_t000_preprocessed.pt,75000
aaaaabdn_s009_t004_preprocessed.pt,150250
aaaaabdn_s009_t009_preprocessed.pt,75000
aaaaabdn_s009_t012_preprocessed.pt,150250
aaaaabdn_s009_t002_preprocessed.pt,75000
aaaaabdn_s009_t006_preprocessed.pt,150250
aaaaabdn_s009_t008_preprocessed.pt,1500
aaaaabdn_s009_t001_preprocessed.pt,150250
aaaaabdn_s009_t005_preprocessed.pt,75000
aaaaabda_s002_t000_preprocessed.pt,339000
aaaaabda_s005_t002_preprocessed.pt,27250
aaaaabda_s005_t001_preprocessed.pt,12250
aaaaabda_s005_t008_preprocessed.pt,75000
aaaaabda_s005_t006_preprocessed.pt,141500
aaaaabda_s005_t005_preprocessed.pt,150250
aaaaabda_s005_t010_preprocessed.pt,75000
aaaaabda_s005_t003_preprocessed.pt,150250
aaaaabda_s005_t000_preprocessed.pt,35500
aaaaabda_s005_t011_preprocessed.pt,150250
aaaaabda_s005_t004_preprocessed.pt,75000
aaaaabda_s005_t007_preprocessed.pt,75000
aaaaabda_s005_t009_preprocessed.pt,150250
aaaaabda_s011_t000_preprocessed.pt,336250
aaaaabda_s007_t001_preprocessed.pt,327500
aaaaabda_s017_t010_preprocessed.pt,250
aaaaabda_s017_t008_preprocessed.pt,250
aaaaabda_s017_t002_preprocessed.pt,174500
aaaaabda_s017_t003_preprocessed.pt,250
aaaaabda_s017_t006_preprocessed.pt,250
aaaaabda_s017_t001_preprocessed.pt,62750
aaaaabda_s017_t005_preprocessed.pt,250
aaaaabda_s017_t000_preprocessed.pt,17250
aaaaabda_s017_t007_preprocessed.pt,250
aaaaabda_s017_t009_preprocessed.pt,107750
aaaaabda_s017_t004_preprocessed.pt,250
aaaaabda_s018_t008_preprocessed.pt,250
aaaaabda_s018_t002_preprocessed.pt,174500
aaaaabda_s018_t006_preprocessed.pt,250
aaaaabda_s018_t010_preprocessed.pt,250
aaaaabda_s018_t004_preprocessed.pt,250
aaaaabda_s018_t009_preprocessed.pt,107750
aaaaabda_s018_t005_preprocessed.pt,250
aaaaabda_s018_t007_preprocessed.pt,250
aaaaabda_s018_t003_preprocessed.pt,250
aaaaabda_s018_t000_preprocessed.pt,17250
aaaaabda_s018_t001_preprocessed.pt,62750
aaaaabda_s012_t001_preprocessed.pt,2107500
aaaaabda_s012_t000_preprocessed.pt,19500
aaaaabda_s014_t000_preprocessed.pt,250
aaaaabda_s014_t008_preprocessed.pt,5250
aaaaabda_s014_t007_preprocessed.pt,75750
aaaaabda_s014_t005_preprocessed.pt,250
aaaaabda_s014_t001_preprocessed.pt,5250
aaaaabda_s014_t014_preprocessed.pt,250
aaaaabda_s014_t012_preprocessed.pt,99750
aaaaabda_s014_t004_preprocessed.pt,75250
aaaaabda_s014_t011_preprocessed.pt,75250
aaaaabda_s014_t003_preprocessed.pt,250
aaaaabda_s014_t010_preprocessed.pt,69250
aaaaabda_s014_t006_preprocessed.pt,5250
aaaaabda_s014_t002_preprocessed.pt,4250
aaaaabda_s014_t013_preprocessed.pt,68500
aaaaabda_s014_t009_preprocessed.pt,68500
aaaaabda_s009_t001_preprocessed.pt,150250
aaaaabda_s009_t000_preprocessed.pt,75000
aaaaabda_s009_t002_preprocessed.pt,150250
aaaaabda_s020_t007_preprocessed.pt,75000
aaaaabda_s020_t005_preprocessed.pt,75000
aaaaabda_s020_t002_preprocessed.pt,150250
aaaaabda_s020_t006_preprocessed.pt,150250
aaaaabda_s020_t000_preprocessed.pt,20500
aaaaabda_s020_t003_preprocessed.pt,62250
aaaaabda_s020_t001_preprocessed.pt,54500
aaaaabda_s020_t004_preprocessed.pt,150250
aaaaabda_s013_t010_preprocessed.pt,69250
aaaaabda_s013_t003_preprocessed.pt,250
aaaaabda_s013_t012_preprocessed.pt,99750
aaaaabda_s013_t014_preprocessed.pt,250
aaaaabda_s013_t008_preprocessed.pt,5250
aaaaabda_s013_t011_preprocessed.pt,75250
aaaaabda_s013_t004_preprocessed.pt,75250
aaaaabda_s013_t007_preprocessed.pt,75750
aaaaabda_s013_t001_preprocessed.pt,5250
aaaaabda_s013_t009_preprocessed.pt,68500
aaaaabda_s013_t013_preprocessed.pt,68500
aaaaabda_s013_t000_preprocessed.pt,250
aaaaabda_s013_t002_preprocessed.pt,4250
aaaaabda_s013_t005_preprocessed.pt,250
aaaaabda_s013_t006_preprocessed.pt,5250
aaaaabda_s006_t007_preprocessed.pt,75000
aaaaabda_s006_t000_preprocessed.pt,75000
aaaaabda_s006_t002_preprocessed.pt,150250
aaaaabda_s006_t003_preprocessed.pt,150250
aaaaabda_s006_t001_preprocessed.pt,150250
aaaaabda_s006_t005_preprocessed.pt,150250
aaaaabda_s006_t006_preprocessed.pt,75000
aaaaabda_s006_t004_preprocessed.pt,75000
aaaaabda_s021_t006_preprocessed.pt,75000
aaaaabda_s021_t001_preprocessed.pt,137750
aaaaabda_s021_t005_preprocessed.pt,225250
aaaaabda_s021_t009_preprocessed.pt,1750
aaaaabda_s021_t014_preprocessed.pt,225250
aaaaabda_s021_t010_preprocessed.pt,1250
aaaaabda_s021_t012_preprocessed.pt,750
aaaaabda_s021_t000_preprocessed.pt,75000
aaaaabda_s021_t016_preprocessed.pt,225250
aaaaabda_s021_t013_preprocessed.pt,225250
aaaaabda_s021_t003_preprocessed.pt,225250
aaaaabda_s021_t015_preprocessed.pt,1250
aaaaabda_s021_t008_preprocessed.pt,1000
aaaaabda_s021_t004_preprocessed.pt,225250
aaaaabda_s021_t002_preprocessed.pt,21250
aaaaabda_s021_t011_preprocessed.pt,1250
aaaaabda_s021_t007_preprocessed.pt,1000
aaaaabda_s004_t008_preprocessed.pt,150250
aaaaabda_s004_t007_preprocessed.pt,75000
aaaaabda_s004_t001_preprocessed.pt,7500
aaaaabda_s004_t002_preprocessed.pt,150250
aaaaabda_s004_t009_preprocessed.pt,75000
aaaaabda_s004_t006_preprocessed.pt,150250
aaaaabda_s004_t005_preprocessed.pt,150250
aaaaabda_s004_t000_preprocessed.pt,67500
aaaaabda_s004_t004_preprocessed.pt,75000
aaaaabda_s004_t003_preprocessed.pt,156000
aaaaabda_s003_t000_preprocessed.pt,347750
aaaaabda_s008_t008_preprocessed.pt,75000
aaaaabda_s008_t009_preprocessed.pt,150250
aaaaabda_s008_t001_preprocessed.pt,70750
aaaaabda_s008_t004_preprocessed.pt,75000
aaaaabda_s008_t005_preprocessed.pt,75000
aaaaabda_s008_t003_preprocessed.pt,150250
aaaaabda_s008_t006_preprocessed.pt,150250
aaaaabda_s008_t002_preprocessed.pt,150250
aaaaabda_s008_t007_preprocessed.pt,150250
aaaaabda_s019_t002_preprocessed.pt,150250
aaaaabda_s019_t004_preprocessed.pt,150250
aaaaabda_s019_t007_preprocessed.pt,75000
aaaaabda_s019_t001_preprocessed.pt,54500
aaaaabda_s019_t003_preprocessed.pt,62250
aaaaabda_s019_t006_preprocessed.pt,150250
aaaaabda_s019_t000_preprocessed.pt,20500
aaaaabda_s019_t005_preprocessed.pt,75000
aaaaabda_s010_t001_preprocessed.pt,150250
aaaaabda_s010_t003_preprocessed.pt,150250
aaaaabda_s010_t000_preprocessed.pt,75000
aaaaabda_s010_t004_preprocessed.pt,75000
aaaaabda_s010_t002_preprocessed.pt,150250
aaaaabda_s010_t005_preprocessed.pt,150250
aaaaabda_s015_t002_preprocessed.pt,250
aaaaabda_s015_t000_preprocessed.pt,75250
aaaaabda_s015_t003_preprocessed.pt,5250
aaaaabda_s015_t004_preprocessed.pt,94500
aaaaabda_s015_t005_preprocessed.pt,80750
aaaaabda_s015_t001_preprocessed.pt,250
aaaaabda_s016_t000_preprocessed.pt,75250
aaaaabda_s016_t001_preprocessed.pt,250
aaaaabda_s016_t005_preprocessed.pt,80750
aaaaabda_s016_t002_preprocessed.pt,250
aaaaabda_s016_t004_preprocessed.pt,94500
aaaaabda_s016_t003_preprocessed.pt,5250
aaaaabda_s001_t000_preprocessed.pt,300000
aaaaaber_s001_t000_preprocessed.pt,304250
aaaaabdh_s001_t000_preprocessed.pt,301000
aaaaabcp_s001_t000_preprocessed.pt,379000
aaaaabcs_s001_t000_preprocessed.pt,301000
aaaaabdj_s003_t000_preprocessed.pt,386250
aaaaabdj_s001_t000_preprocessed.pt,83000
aaaaabdj_s001_t001_preprocessed.pt,218250
aaaaabdj_s002_t000_preprocessed.pt,922500
aaaaabdt_s001_t000_preprocessed.pt,378500
aaaaabcn_s001_t000_preprocessed.pt,418250
aaaaabcn_s001_t001_preprocessed.pt,51000
aaaaabbs_s001_t000_preprocessed.pt,383000
aaaaabbs_s002_t000_preprocessed.pt,375250
aaaaabcd_s001_t001_preprocessed.pt,341500
aaaaabcd_s002_t000_preprocessed.pt,375250
aaaaaoup_s001_t001_preprocessed.pt,337000
aaaaaore_s001_t000_preprocessed.pt,396750
aaaaaotp_s001_t000_preprocessed.pt,397750
aaaaaotx_s001_t000_preprocessed.pt,367000
aaaaaorm_s001_t000_preprocessed.pt,345750
aaaaaoqy_s001_t001_preprocessed.pt,328250
aaaaaoqy_s001_t000_preprocessed.pt,109250
aaaaaoqx_s001_t000_preprocessed.pt,392000
aaaaaotd_s001_t000_preprocessed.pt,377500
aaaaaouh_s001_t000_preprocessed.pt,342500
aaaaaorv_s001_t000_preprocessed.pt,384250
aaaaaoty_s001_t000_preprocessed.pt,405250
aaaaaotl_s001_t000_preprocessed.pt,375500
aaaaaosi_s001_t000_preprocessed.pt,326250
aaaaaoue_s001_t000_preprocessed.pt,354500
aaaaaoua_s001_t001_preprocessed.pt,372250
aaaaaoua_s001_t000_preprocessed.pt,25500
aaaaaotk_s001_t000_preprocessed.pt,397500
aaaaaotu_s001_t002_preprocessed.pt,296250
aaaaaotu_s001_t001_preprocessed.pt,64000
aaaaaotu_s001_t000_preprocessed.pt,7750
aaaaaord_s001_t000_preprocessed.pt,336500
aaaaaosc_s002_t001_preprocessed.pt,150250
aaaaaosc_s002_t005_preprocessed.pt,150250
aaaaaosc_s002_t004_preprocessed.pt,150250
aaaaaosc_s002_t000_preprocessed.pt,39500
aaaaaosc_s002_t002_preprocessed.pt,150250
aaaaaosc_s002_t006_preprocessed.pt,130000
aaaaaosc_s003_t001_preprocessed.pt,150250
aaaaaosc_s003_t005_preprocessed.pt,150250
aaaaaosc_s003_t003_preprocessed.pt,263500
aaaaaosc_s003_t002_preprocessed.pt,150250
aaaaaosc_s003_t000_preprocessed.pt,229000
aaaaaosc_s001_t000_preprocessed.pt,374250
aaaaaotv_s001_t000_preprocessed.pt,382500
aaaaaorx_s001_t000_preprocessed.pt,320250
aaaaaorg_s001_t000_preprocessed.pt,331250
aaaaaoss_s001_t000_preprocessed.pt,364500
aaaaaosw_s001_t000_preprocessed.pt,379000
aaaaaoun_s003_t001_preprocessed.pt,2737000
aaaaaoun_s003_t000_preprocessed.pt,12250
aaaaaoun_s002_t000_preprocessed.pt,356000
aaaaaoun_s001_t000_preprocessed.pt,450250
aaaaaorj_s001_t000_preprocessed.pt,352250
aaaaaorj_s002_t001_preprocessed.pt,8250
aaaaaorj_s002_t003_preprocessed.pt,248000
aaaaaorj_s002_t002_preprocessed.pt,75750
aaaaaorj_s002_t000_preprocessed.pt,18000
aaaaaorf_s001_t000_preprocessed.pt,201500
aaaaaorf_s001_t001_preprocessed.pt,142500
aaaaaotf_s002_t000_preprocessed.pt,315250
aaaaaotf_s001_t000_preprocessed.pt,375500
aaaaaoum_s001_t000_preprocessed.pt,14250
aaaaaoum_s001_t002_preprocessed.pt,303500
aaaaaose_s001_t000_preprocessed.pt,390500
aaaaaotg_s001_t000_preprocessed.pt,392250
aaaaaosj_s001_t000_preprocessed.pt,345750
aaaaaosj_s002_t004_preprocessed.pt,1750
aaaaaosj_s002_t000_preprocessed.pt,382250
aaaaaosj_s002_t002_preprocessed.pt,18750
aaaaaosj_s002_t005_preprocessed.pt,2638500
aaaaaosj_s002_t001_preprocessed.pt,103750
aaaaaosj_s002_t003_preprocessed.pt,1381000
aaaaaoti_s001_t002_preprocessed.pt,242750
aaaaaoti_s001_t001_preprocessed.pt,123500
aaaaaoti_s001_t000_preprocessed.pt,17750
aaaaaorl_s001_t001_preprocessed.pt,51500
aaaaaorl_s001_t000_preprocessed.pt,297500
aaaaaoqv_s005_t000_preprocessed.pt,75000
aaaaaoqv_s005_t001_preprocessed.pt,150250
aaaaaoqv_s005_t002_preprocessed.pt,150250
aaaaaoqv_s005_t005_preprocessed.pt,75000
aaaaaoqv_s005_t004_preprocessed.pt,150250
aaaaaoqv_s005_t008_preprocessed.pt,150250
aaaaaoqv_s005_t006_preprocessed.pt,150250
aaaaaoqv_s005_t007_preprocessed.pt,75000
